"We acknowledge the authors, originating and submitting laboratories of the sequences from GISAIDÕs EpiFluª Database on which this research is based. The list is detailed below."							
All submitters of data may be contacted directly via the GISAID website www.gisaid.org							
Segment ID	Segment	Country	Collection date	Isolate name	Originating Lab	Submitting Lab	Authors
EPI1224989	PA	"Lao, People's Democratic Republic"	2017-Sep-05	A/Laos/3283/2017	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI1224990	PB2	"Lao, People's Democratic Republic"	2017-Sep-05	A/Laos/3283/2017	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI1224991	PB1	"Lao, People's Democratic Republic"	2017-Sep-05	A/Laos/3283/2017	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI1224986	NP	"Lao, People's Democratic Republic"	2017-Sep-05	A/Laos/3283/2017	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI1224987	NS	"Lao, People's Democratic Republic"	2017-Sep-05	A/Laos/3283/2017	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI1224988	MP	"Lao, People's Democratic Republic"	2017-Sep-05	A/Laos/3283/2017	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI1224992	NA	"Lao, People's Democratic Republic"	2017-Sep-05	A/Laos/3283/2017	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI1224993	HA	"Lao, People's Democratic Republic"	2017-Sep-05	A/Laos/3283/2017	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI1224850	NA	Cambodia	2017-Sep-25	A/Cambodia/860/2017	National Public Health Laboratory	Centers for Disease Control and Prevention	
EPI1224851	HA	Cambodia	2017-Sep-25	A/Cambodia/860/2017	National Public Health Laboratory	Centers for Disease Control and Prevention	
EPI1224845	NP	Cambodia	2017-Sep-25	A/Cambodia/860/2017	National Public Health Laboratory	Centers for Disease Control and Prevention	
EPI1224846	MP	Cambodia	2017-Sep-25	A/Cambodia/860/2017	National Public Health Laboratory	Centers for Disease Control and Prevention	
EPI1224847	PA	Cambodia	2017-Sep-25	A/Cambodia/860/2017	National Public Health Laboratory	Centers for Disease Control and Prevention	
EPI1224848	PB2	Cambodia	2017-Sep-25	A/Cambodia/860/2017	National Public Health Laboratory	Centers for Disease Control and Prevention	
EPI1224849	PB1	Cambodia	2017-Sep-25	A/Cambodia/860/2017	National Public Health Laboratory	Centers for Disease Control and Prevention	
EPI1224711	NP	Canada	2017-Sep-29	A/Alberta/RV2367/2017	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI1224712	NS	Canada	2017-Sep-29	A/Alberta/RV2367/2017	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI1224713	MP	Canada	2017-Sep-29	A/Alberta/RV2367/2017	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI1224716	NA	Canada	2017-Sep-29	A/Alberta/RV2367/2017	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI1224717	HA	Canada	2017-Sep-29	A/Alberta/RV2367/2017	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI1224714	PB2	Canada	2017-Sep-29	A/Alberta/RV2367/2017	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI1224715	PB1	Canada	2017-Sep-29	A/Alberta/RV2367/2017	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI1215306	PB2	"Lao, People's Democratic Republic"	2017-Sep-20	A/Laos/F3575/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1215307	PB1	"Lao, People's Democratic Republic"	2017-Sep-20	A/Laos/F3575/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1215302	NP	"Lao, People's Democratic Republic"	2017-Sep-20	A/Laos/F3575/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1215303	NS	"Lao, People's Democratic Republic"	2017-Sep-20	A/Laos/F3575/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1215304	MP	"Lao, People's Democratic Republic"	2017-Sep-20	A/Laos/F3575/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1215305	PA	"Lao, People's Democratic Republic"	2017-Sep-20	A/Laos/F3575/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1215308	NA	"Lao, People's Democratic Republic"	2017-Sep-20	A/Laos/F3575/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1215309	HA	"Lao, People's Democratic Republic"	2017-Sep-20	A/Laos/F3575/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1213497	PB2	"Lao, People's Democratic Republic"	2017-Sep-09	A/Laos/F3430/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1213498	PB1	"Lao, People's Democratic Republic"	2017-Sep-09	A/Laos/F3430/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1213493	NP	"Lao, People's Democratic Republic"	2017-Sep-09	A/Laos/F3430/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1213494	NS	"Lao, People's Democratic Republic"	2017-Sep-09	A/Laos/F3430/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1213495	MP	"Lao, People's Democratic Republic"	2017-Sep-09	A/Laos/F3430/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1213496	PA	"Lao, People's Democratic Republic"	2017-Sep-09	A/Laos/F3430/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1213499	NA	"Lao, People's Democratic Republic"	2017-Sep-09	A/Laos/F3430/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1213500	HA	"Lao, People's Democratic Republic"	2017-Sep-09	A/Laos/F3430/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1213489	PB2	"Lao, People's Democratic Republic"	2017-Sep-05	A/Laos/F3420/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1213490	PB1	"Lao, People's Democratic Republic"	2017-Sep-05	A/Laos/F3420/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1213485	NP	"Lao, People's Democratic Republic"	2017-Sep-05	A/Laos/F3420/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1213486	NS	"Lao, People's Democratic Republic"	2017-Sep-05	A/Laos/F3420/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1213487	MP	"Lao, People's Democratic Republic"	2017-Sep-05	A/Laos/F3420/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1213488	PA	"Lao, People's Democratic Republic"	2017-Sep-05	A/Laos/F3420/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1213491	NA	"Lao, People's Democratic Republic"	2017-Sep-05	A/Laos/F3420/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1213492	HA	"Lao, People's Democratic Republic"	2017-Sep-05	A/Laos/F3420/2017	National Center for Laboratory and Epidemiology	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1212535	PA	Puerto Rico	2017-Sep-10	A/Puerto Rico/30/2017	Puerto Rico Department of Health	Centers for Disease Control and Prevention	
EPI1212536	PB2	Puerto Rico	2017-Sep-10	A/Puerto Rico/30/2017	Puerto Rico Department of Health	Centers for Disease Control and Prevention	
EPI1212537	PB1	Puerto Rico	2017-Sep-10	A/Puerto Rico/30/2017	Puerto Rico Department of Health	Centers for Disease Control and Prevention	
EPI1212532	NP	Puerto Rico	2017-Sep-10	A/Puerto Rico/30/2017	Puerto Rico Department of Health	Centers for Disease Control and Prevention	
EPI1212533	NS	Puerto Rico	2017-Sep-10	A/Puerto Rico/30/2017	Puerto Rico Department of Health	Centers for Disease Control and Prevention	
EPI1212534	MP	Puerto Rico	2017-Sep-10	A/Puerto Rico/30/2017	Puerto Rico Department of Health	Centers for Disease Control and Prevention	
EPI1212538	NA	Puerto Rico	2017-Sep-10	A/Puerto Rico/30/2017	Puerto Rico Department of Health	Centers for Disease Control and Prevention	
EPI1212539	HA	Puerto Rico	2017-Sep-10	A/Puerto Rico/30/2017	Puerto Rico Department of Health	Centers for Disease Control and Prevention	
EPI1212238	PA	Cote d'Ivoire	2017-Oct-02	A/Cote D'Ivoire/1549/2017	Pasteur Institut of C™te d'Ivoire	Centers for Disease Control and Prevention	
EPI1212239	PB2	Cote d'Ivoire	2017-Oct-02	A/Cote D'Ivoire/1549/2017	Pasteur Institut of C™te d'Ivoire	Centers for Disease Control and Prevention	
EPI1212240	PB1	Cote d'Ivoire	2017-Oct-02	A/Cote D'Ivoire/1549/2017	Pasteur Institut of C™te d'Ivoire	Centers for Disease Control and Prevention	
EPI1212235	NP	Cote d'Ivoire	2017-Oct-02	A/Cote D'Ivoire/1549/2017	Pasteur Institut of C™te d'Ivoire	Centers for Disease Control and Prevention	
EPI1212236	NS	Cote d'Ivoire	2017-Oct-02	A/Cote D'Ivoire/1549/2017	Pasteur Institut of C™te d'Ivoire	Centers for Disease Control and Prevention	
EPI1212237	MP	Cote d'Ivoire	2017-Oct-02	A/Cote D'Ivoire/1549/2017	Pasteur Institut of C™te d'Ivoire	Centers for Disease Control and Prevention	
EPI1212241	NA	Cote d'Ivoire	2017-Oct-02	A/Cote D'Ivoire/1549/2017	Pasteur Institut of C™te d'Ivoire	Centers for Disease Control and Prevention	
EPI1212242	HA	Cote d'Ivoire	2017-Oct-02	A/Cote D'Ivoire/1549/2017	Pasteur Institut of C™te d'Ivoire	Centers for Disease Control and Prevention	
EPI1210156	NP	Brazil	2017-Sep-22	A/Brazil/8164/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1210157	NS	Brazil	2017-Sep-22	A/Brazil/8164/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1210158	MP	Brazil	2017-Sep-22	A/Brazil/8164/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1210162	NA	Brazil	2017-Sep-22	A/Brazil/8164/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1210163	HA	Brazil	2017-Sep-22	A/Brazil/8164/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1210159	PA	Brazil	2017-Sep-22	A/Brazil/8164/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1210160	PB2	Brazil	2017-Sep-22	A/Brazil/8164/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1210161	PB1	Brazil	2017-Sep-22	A/Brazil/8164/2017	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI1207920	NA	Australia	2017-Oct-22	A/Brisbane/192/2017	Queensland Health Scientific Services	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M.; Iannello,P.; Lau,H.; Kaye,M.; Todd,A.; Spirason,N.; Komadina,N."
EPI1207921	HA	Australia	2017-Oct-22	A/Brisbane/192/2017	Queensland Health Scientific Services	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M.; Iannello,P.; Lau,H.; Kaye,M.; Todd,A.; Spirason,N.; Komadina,N."
EPI1252196	PA	Australia	2017-Oct-22	A/Brisbane/192/2017	Queensland Health Scientific Services	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M.; Iannello,P.; Lau,H.; Kaye,M.; Todd,A.; Spirason,N.; Komadina,N."
EPI1252197	PB2	Australia	2017-Oct-22	A/Brisbane/192/2017	Queensland Health Scientific Services	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M.; Iannello,P.; Lau,H.; Kaye,M.; Todd,A.; Spirason,N.; Komadina,N."
EPI1252198	PB1	Australia	2017-Oct-22	A/Brisbane/192/2017	Queensland Health Scientific Services	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M.; Iannello,P.; Lau,H.; Kaye,M.; Todd,A.; Spirason,N.; Komadina,N."
EPI1252193	NP	Australia	2017-Oct-22	A/Brisbane/192/2017	Queensland Health Scientific Services	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M.; Iannello,P.; Lau,H.; Kaye,M.; Todd,A.; Spirason,N.; Komadina,N."
EPI1252194	NS	Australia	2017-Oct-22	A/Brisbane/192/2017	Queensland Health Scientific Services	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M.; Iannello,P.; Lau,H.; Kaye,M.; Todd,A.; Spirason,N.; Komadina,N."
EPI1252195	MP	Australia	2017-Oct-22	A/Brisbane/192/2017	Queensland Health Scientific Services	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M.; Iannello,P.; Lau,H.; Kaye,M.; Todd,A.; Spirason,N.; Komadina,N."
EPI1205676	PA	United States	2017-Oct-12	A/Alaska/65/2017	Alaska State Virology Lab	Centers for Disease Control and Prevention	
EPI1205677	PB2	United States	2017-Oct-12	A/Alaska/65/2017	Alaska State Virology Lab	Centers for Disease Control and Prevention	
EPI1205678	PB1	United States	2017-Oct-12	A/Alaska/65/2017	Alaska State Virology Lab	Centers for Disease Control and Prevention	
EPI1205673	NP	United States	2017-Oct-12	A/Alaska/65/2017	Alaska State Virology Lab	Centers for Disease Control and Prevention	
EPI1205674	NS	United States	2017-Oct-12	A/Alaska/65/2017	Alaska State Virology Lab	Centers for Disease Control and Prevention	
EPI1205675	MP	United States	2017-Oct-12	A/Alaska/65/2017	Alaska State Virology Lab	Centers for Disease Control and Prevention	
EPI1205679	NA	United States	2017-Oct-12	A/Alaska/65/2017	Alaska State Virology Lab	Centers for Disease Control and Prevention	
EPI1205680	HA	United States	2017-Oct-12	A/Alaska/65/2017	Alaska State Virology Lab	Centers for Disease Control and Prevention	
EPI1205438	PA	Philippines	2017-Sep-04	A/Philippines/0745/2017	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI1205439	PB2	Philippines	2017-Sep-04	A/Philippines/0745/2017	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI1205440	PB1	Philippines	2017-Sep-04	A/Philippines/0745/2017	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI1205435	NP	Philippines	2017-Sep-04	A/Philippines/0745/2017	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI1205436	NS	Philippines	2017-Sep-04	A/Philippines/0745/2017	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI1205437	MP	Philippines	2017-Sep-04	A/Philippines/0745/2017	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI1205441	NA	Philippines	2017-Sep-04	A/Philippines/0745/2017	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI1205442	HA	Philippines	2017-Sep-04	A/Philippines/0745/2017	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI1203834	NS	United States	2017-Sep-25	A/Maryland/68/2017	Maryland Department of Health and Mental Hygiene	Centers for Disease Control and Prevention	
EPI1203835	MP	United States	2017-Sep-25	A/Maryland/68/2017	Maryland Department of Health and Mental Hygiene	Centers for Disease Control and Prevention	
EPI1203836	PB2	United States	2017-Sep-25	A/Maryland/68/2017	Maryland Department of Health and Mental Hygiene	Centers for Disease Control and Prevention	
EPI1203837	NA	United States	2017-Sep-25	A/Maryland/68/2017	Maryland Department of Health and Mental Hygiene	Centers for Disease Control and Prevention	
EPI1203838	HA	United States	2017-Sep-25	A/Maryland/68/2017	Maryland Department of Health and Mental Hygiene	Centers for Disease Control and Prevention	
EPI1202431	PA	Taiwan	2017-Oct-17	A/Taiwan/1408/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202432	PB2	Taiwan	2017-Oct-17	A/Taiwan/1408/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202433	PB1	Taiwan	2017-Oct-17	A/Taiwan/1408/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202428	NP	Taiwan	2017-Oct-17	A/Taiwan/1408/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202429	NS	Taiwan	2017-Oct-17	A/Taiwan/1408/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202430	MP	Taiwan	2017-Oct-17	A/Taiwan/1408/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202434	NA	Taiwan	2017-Oct-17	A/Taiwan/1408/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202435	HA	Taiwan	2017-Oct-17	A/Taiwan/1408/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202407	PA	Taiwan	2017-Oct-30	A/Taiwan/1436/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202408	PB2	Taiwan	2017-Oct-30	A/Taiwan/1436/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202409	PB1	Taiwan	2017-Oct-30	A/Taiwan/1436/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202404	NP	Taiwan	2017-Oct-30	A/Taiwan/1436/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202405	NS	Taiwan	2017-Oct-30	A/Taiwan/1436/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202406	MP	Taiwan	2017-Oct-30	A/Taiwan/1436/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202410	NA	Taiwan	2017-Oct-30	A/Taiwan/1436/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202411	HA	Taiwan	2017-Oct-30	A/Taiwan/1436/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202383	PA	Taiwan	2017-Oct-21	A/Taiwan/1427/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202384	PB2	Taiwan	2017-Oct-21	A/Taiwan/1427/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202385	PB1	Taiwan	2017-Oct-21	A/Taiwan/1427/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202380	NP	Taiwan	2017-Oct-21	A/Taiwan/1427/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202381	NS	Taiwan	2017-Oct-21	A/Taiwan/1427/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202382	MP	Taiwan	2017-Oct-21	A/Taiwan/1427/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202386	NA	Taiwan	2017-Oct-21	A/Taiwan/1427/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202387	HA	Taiwan	2017-Oct-21	A/Taiwan/1427/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202367	PA	Taiwan	2017-Oct-15	A/Taiwan/1416/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202368	PB2	Taiwan	2017-Oct-15	A/Taiwan/1416/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202369	PB1	Taiwan	2017-Oct-15	A/Taiwan/1416/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202364	NP	Taiwan	2017-Oct-15	A/Taiwan/1416/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202365	NS	Taiwan	2017-Oct-15	A/Taiwan/1416/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202366	MP	Taiwan	2017-Oct-15	A/Taiwan/1416/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202370	NA	Taiwan	2017-Oct-15	A/Taiwan/1416/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202371	HA	Taiwan	2017-Oct-15	A/Taiwan/1416/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202351	PA	Taiwan	2017-Oct-07	A/Taiwan/1411/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202352	PB2	Taiwan	2017-Oct-07	A/Taiwan/1411/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202353	PB1	Taiwan	2017-Oct-07	A/Taiwan/1411/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202348	NP	Taiwan	2017-Oct-07	A/Taiwan/1411/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202349	NS	Taiwan	2017-Oct-07	A/Taiwan/1411/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202350	MP	Taiwan	2017-Oct-07	A/Taiwan/1411/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202354	NA	Taiwan	2017-Oct-07	A/Taiwan/1411/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1202355	HA	Taiwan	2017-Oct-07	A/Taiwan/1411/2017	ADImmune Corporation	Centers for Disease Control and Prevention	
EPI1201661	MP	Japan	2017-Sep-15	A/CHIBA/30/2017	Chiba Prefectural Institute of Public Health	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1201662	NA	Japan	2017-Sep-15	A/CHIBA/30/2017	Chiba Prefectural Institute of Public Health	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1201663	HA	Japan	2017-Sep-15	A/CHIBA/30/2017	Chiba Prefectural Institute of Public Health	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1201655	MP	Japan	2017-Oct-25	A/SAITAMA-C/24/2017	Saitama City Institute of Health  Science and Research	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1201656	NA	Japan	2017-Oct-25	A/SAITAMA-C/24/2017	Saitama City Institute of Health  Science and Research	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1201657	HA	Japan	2017-Oct-25	A/SAITAMA-C/24/2017	Saitama City Institute of Health  Science and Research	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1198725	NP	"Lao, People's Democratic Republic"	2017-Sep-06	A/Laos/3274/2017	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI1198726	NS	"Lao, People's Democratic Republic"	2017-Sep-06	A/Laos/3274/2017	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI1198727	MP	"Lao, People's Democratic Republic"	2017-Sep-06	A/Laos/3274/2017	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI1198731	NA	"Lao, People's Democratic Republic"	2017-Sep-06	A/Laos/3274/2017	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI1198732	HA	"Lao, People's Democratic Republic"	2017-Sep-06	A/Laos/3274/2017	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI1198728	PA	"Lao, People's Democratic Republic"	2017-Sep-06	A/Laos/3274/2017	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI1198729	PB2	"Lao, People's Democratic Republic"	2017-Sep-06	A/Laos/3274/2017	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI1198730	PB1	"Lao, People's Democratic Republic"	2017-Sep-06	A/Laos/3274/2017	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI1198654	NA	Thailand	2017-Aug-10	A/Sakonnakhon/203/2017	"WHO National Influenza Centre, National Institute of Medical Research (NIMR)"	Centers for Disease Control and Prevention	
