"We acknowledge the authors, originating and submitting laboratories of the sequences from GISAIDÕs EpiFluª Database on which this research is based. The list is detailed below."							
All submitters of data may be contacted directly via the GISAID website www.gisaid.org							
Segment ID	Segment	Country	Collection date	Isolate name	Originating Lab	Submitting Lab	Authors
EPI911637	PB2	United States	2017-Jan-15	A/Vermont/01/2017	Vermont Department of Health Laboratory	Centers for Disease Control and Prevention	
EPI911638	PB1	United States	2017-Jan-15	A/Vermont/01/2017	Vermont Department of Health Laboratory	Centers for Disease Control and Prevention	
EPI911633	NP	United States	2017-Jan-15	A/Vermont/01/2017	Vermont Department of Health Laboratory	Centers for Disease Control and Prevention	
EPI911634	NS	United States	2017-Jan-15	A/Vermont/01/2017	Vermont Department of Health Laboratory	Centers for Disease Control and Prevention	
EPI911635	MP	United States	2017-Jan-15	A/Vermont/01/2017	Vermont Department of Health Laboratory	Centers for Disease Control and Prevention	
EPI911596	PA	United States	2017-Jan-10	A/California/08/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI911597	PB2	United States	2017-Jan-10	A/California/08/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI911598	PB1	United States	2017-Jan-10	A/California/08/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI911593	NP	United States	2017-Jan-10	A/California/08/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI911594	NS	United States	2017-Jan-10	A/California/08/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI911595	MP	United States	2017-Jan-10	A/California/08/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI911599	NA	United States	2017-Jan-10	A/California/08/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI911600	HA	United States	2017-Jan-10	A/California/08/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI911492	PA	United States	2017-Jan-20	A/Maine/03/2017	Maine Health and Environmental Testing Laboratory	Centers for Disease Control and Prevention	
EPI911493	PB2	United States	2017-Jan-20	A/Maine/03/2017	Maine Health and Environmental Testing Laboratory	Centers for Disease Control and Prevention	
EPI911494	PB1	United States	2017-Jan-20	A/Maine/03/2017	Maine Health and Environmental Testing Laboratory	Centers for Disease Control and Prevention	
EPI911489	NP	United States	2017-Jan-20	A/Maine/03/2017	Maine Health and Environmental Testing Laboratory	Centers for Disease Control and Prevention	
EPI911490	NS	United States	2017-Jan-20	A/Maine/03/2017	Maine Health and Environmental Testing Laboratory	Centers for Disease Control and Prevention	
EPI911491	MP	United States	2017-Jan-20	A/Maine/03/2017	Maine Health and Environmental Testing Laboratory	Centers for Disease Control and Prevention	
EPI911495	NA	United States	2017-Jan-20	A/Maine/03/2017	Maine Health and Environmental Testing Laboratory	Centers for Disease Control and Prevention	
EPI911496	HA	United States	2017-Jan-20	A/Maine/03/2017	Maine Health and Environmental Testing Laboratory	Centers for Disease Control and Prevention	
EPI911444	PA	United States	2017-Jan-07	A/New Jersey/03/2017	New Jersey Department of Health & Senior Services	Centers for Disease Control and Prevention	
EPI911445	PB2	United States	2017-Jan-07	A/New Jersey/03/2017	New Jersey Department of Health & Senior Services	Centers for Disease Control and Prevention	
EPI911446	PB1	United States	2017-Jan-07	A/New Jersey/03/2017	New Jersey Department of Health & Senior Services	Centers for Disease Control and Prevention	
EPI911441	NP	United States	2017-Jan-07	A/New Jersey/03/2017	New Jersey Department of Health & Senior Services	Centers for Disease Control and Prevention	
EPI911442	NS	United States	2017-Jan-07	A/New Jersey/03/2017	New Jersey Department of Health & Senior Services	Centers for Disease Control and Prevention	
EPI911443	MP	United States	2017-Jan-07	A/New Jersey/03/2017	New Jersey Department of Health & Senior Services	Centers for Disease Control and Prevention	
EPI911447	NA	United States	2017-Jan-07	A/New Jersey/03/2017	New Jersey Department of Health & Senior Services	Centers for Disease Control and Prevention	
EPI911448	HA	United States	2017-Jan-07	A/New Jersey/03/2017	New Jersey Department of Health & Senior Services	Centers for Disease Control and Prevention	
EPI911396	PA	United States	2017-Jan-05	A/South Dakota/02/2017	South Dakota Public Health Lab	Centers for Disease Control and Prevention	
EPI911397	PB2	United States	2017-Jan-05	A/South Dakota/02/2017	South Dakota Public Health Lab	Centers for Disease Control and Prevention	
EPI911398	PB1	United States	2017-Jan-05	A/South Dakota/02/2017	South Dakota Public Health Lab	Centers for Disease Control and Prevention	
EPI911393	NP	United States	2017-Jan-05	A/South Dakota/02/2017	South Dakota Public Health Lab	Centers for Disease Control and Prevention	
EPI911394	NS	United States	2017-Jan-05	A/South Dakota/02/2017	South Dakota Public Health Lab	Centers for Disease Control and Prevention	
EPI911395	MP	United States	2017-Jan-05	A/South Dakota/02/2017	South Dakota Public Health Lab	Centers for Disease Control and Prevention	
EPI911399	NA	United States	2017-Jan-05	A/South Dakota/02/2017	South Dakota Public Health Lab	Centers for Disease Control and Prevention	
EPI911400	HA	United States	2017-Jan-05	A/South Dakota/02/2017	South Dakota Public Health Lab	Centers for Disease Control and Prevention	
EPI911372	PA	United States	2017-Jan-10	A/Louisiana/02/2017	Louisiana Department of Health and Hospitals	Centers for Disease Control and Prevention	
EPI911373	PB2	United States	2017-Jan-10	A/Louisiana/02/2017	Louisiana Department of Health and Hospitals	Centers for Disease Control and Prevention	
EPI911374	PB1	United States	2017-Jan-10	A/Louisiana/02/2017	Louisiana Department of Health and Hospitals	Centers for Disease Control and Prevention	
EPI911369	NP	United States	2017-Jan-10	A/Louisiana/02/2017	Louisiana Department of Health and Hospitals	Centers for Disease Control and Prevention	
EPI911370	NS	United States	2017-Jan-10	A/Louisiana/02/2017	Louisiana Department of Health and Hospitals	Centers for Disease Control and Prevention	
EPI911371	MP	United States	2017-Jan-10	A/Louisiana/02/2017	Louisiana Department of Health and Hospitals	Centers for Disease Control and Prevention	
EPI911375	NA	United States	2017-Jan-10	A/Louisiana/02/2017	Louisiana Department of Health and Hospitals	Centers for Disease Control and Prevention	
EPI911376	HA	United States	2017-Jan-10	A/Louisiana/02/2017	Louisiana Department of Health and Hospitals	Centers for Disease Control and Prevention	
EPI911204	PA	United States	2017-Jan-11	A/Alaska/02/2017	Alaska State Virology Lab	Centers for Disease Control and Prevention	
EPI911205	PB2	United States	2017-Jan-11	A/Alaska/02/2017	Alaska State Virology Lab	Centers for Disease Control and Prevention	
EPI911206	PB1	United States	2017-Jan-11	A/Alaska/02/2017	Alaska State Virology Lab	Centers for Disease Control and Prevention	
EPI911201	NP	United States	2017-Jan-11	A/Alaska/02/2017	Alaska State Virology Lab	Centers for Disease Control and Prevention	
EPI911202	NS	United States	2017-Jan-11	A/Alaska/02/2017	Alaska State Virology Lab	Centers for Disease Control and Prevention	
EPI911203	MP	United States	2017-Jan-11	A/Alaska/02/2017	Alaska State Virology Lab	Centers for Disease Control and Prevention	
EPI911207	NA	United States	2017-Jan-11	A/Alaska/02/2017	Alaska State Virology Lab	Centers for Disease Control and Prevention	
EPI911208	HA	United States	2017-Jan-11	A/Alaska/02/2017	Alaska State Virology Lab	Centers for Disease Control and Prevention	
EPI911156	PA	United States	2017-Jan-08	A/Illinois/05/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911157	PB2	United States	2017-Jan-08	A/Illinois/05/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911158	PB1	United States	2017-Jan-08	A/Illinois/05/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911153	NP	United States	2017-Jan-08	A/Illinois/05/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911154	NS	United States	2017-Jan-08	A/Illinois/05/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911155	MP	United States	2017-Jan-08	A/Illinois/05/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911159	NA	United States	2017-Jan-08	A/Illinois/05/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911160	HA	United States	2017-Jan-08	A/Illinois/05/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911145	NP	United States	2017-Jan-07	A/Illinois/04/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911146	NS	United States	2017-Jan-07	A/Illinois/04/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911147	MP	United States	2017-Jan-07	A/Illinois/04/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911151	NA	United States	2017-Jan-07	A/Illinois/04/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911152	HA	United States	2017-Jan-07	A/Illinois/04/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911148	PA	United States	2017-Jan-07	A/Illinois/04/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911149	PB2	United States	2017-Jan-07	A/Illinois/04/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911150	PB1	United States	2017-Jan-07	A/Illinois/04/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911132	PA	United States	2017-Jan-10	A/Illinois/06/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911133	PB2	United States	2017-Jan-10	A/Illinois/06/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911134	PB1	United States	2017-Jan-10	A/Illinois/06/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911129	NP	United States	2017-Jan-10	A/Illinois/06/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911130	NS	United States	2017-Jan-10	A/Illinois/06/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911131	MP	United States	2017-Jan-10	A/Illinois/06/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911135	NA	United States	2017-Jan-10	A/Illinois/06/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911136	HA	United States	2017-Jan-10	A/Illinois/06/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911124	PA	United States	2017-Jan-16	A/Illinois/09/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911125	PB2	United States	2017-Jan-16	A/Illinois/09/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911126	PB1	United States	2017-Jan-16	A/Illinois/09/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911121	NP	United States	2017-Jan-16	A/Illinois/09/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911122	NS	United States	2017-Jan-16	A/Illinois/09/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911123	MP	United States	2017-Jan-16	A/Illinois/09/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911127	NA	United States	2017-Jan-16	A/Illinois/09/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911128	HA	United States	2017-Jan-16	A/Illinois/09/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911106	NP	United States	2017-Jan-04	A/Illinois/03/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911107	NS	United States	2017-Jan-04	A/Illinois/03/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911108	MP	United States	2017-Jan-04	A/Illinois/03/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911109	PA	United States	2017-Jan-04	A/Illinois/03/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911110	PB2	United States	2017-Jan-04	A/Illinois/03/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911111	NA	United States	2017-Jan-04	A/Illinois/03/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI911112	HA	United States	2017-Jan-04	A/Illinois/03/2017	Illinois Department of Public Health-Chicago	Centers for Disease Control and Prevention	
EPI910931	PA	United States	2017-Jan-07	A/Idaho/02/2017	State of Idaho Bureau of Laboratories	Centers for Disease Control and Prevention	
EPI910932	PB2	United States	2017-Jan-07	A/Idaho/02/2017	State of Idaho Bureau of Laboratories	Centers for Disease Control and Prevention	
EPI910933	PB1	United States	2017-Jan-07	A/Idaho/02/2017	State of Idaho Bureau of Laboratories	Centers for Disease Control and Prevention	
EPI910928	NP	United States	2017-Jan-07	A/Idaho/02/2017	State of Idaho Bureau of Laboratories	Centers for Disease Control and Prevention	
EPI910929	NS	United States	2017-Jan-07	A/Idaho/02/2017	State of Idaho Bureau of Laboratories	Centers for Disease Control and Prevention	
EPI910930	MP	United States	2017-Jan-07	A/Idaho/02/2017	State of Idaho Bureau of Laboratories	Centers for Disease Control and Prevention	
EPI910934	NA	United States	2017-Jan-07	A/Idaho/02/2017	State of Idaho Bureau of Laboratories	Centers for Disease Control and Prevention	
EPI910935	HA	United States	2017-Jan-07	A/Idaho/02/2017	State of Idaho Bureau of Laboratories	Centers for Disease Control and Prevention	
EPI910910	NA	United States	2017-Jan-05	A/Virginia/05/2017	Virginia Division of Consolidated Laboratories	Centers for Disease Control and Prevention	
EPI910911	HA	United States	2017-Jan-05	A/Virginia/05/2017	Virginia Division of Consolidated Laboratories	Centers for Disease Control and Prevention	
EPI910905	NP	United States	2017-Jan-05	A/Virginia/05/2017	Virginia Division of Consolidated Laboratories	Centers for Disease Control and Prevention	
EPI910906	MP	United States	2017-Jan-05	A/Virginia/05/2017	Virginia Division of Consolidated Laboratories	Centers for Disease Control and Prevention	
EPI910907	PA	United States	2017-Jan-05	A/Virginia/05/2017	Virginia Division of Consolidated Laboratories	Centers for Disease Control and Prevention	
EPI910908	PB2	United States	2017-Jan-05	A/Virginia/05/2017	Virginia Division of Consolidated Laboratories	Centers for Disease Control and Prevention	
EPI910909	PB1	United States	2017-Jan-05	A/Virginia/05/2017	Virginia Division of Consolidated Laboratories	Centers for Disease Control and Prevention	
EPI909611	PB2	Japan	2017-Jan-15	A/KANAGAWA/AC1621/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909612	PB1	Japan	2017-Jan-15	A/KANAGAWA/AC1621/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909607	NP	Japan	2017-Jan-15	A/KANAGAWA/AC1621/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909608	NS	Japan	2017-Jan-15	A/KANAGAWA/AC1621/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909609	MP	Japan	2017-Jan-15	A/KANAGAWA/AC1621/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909610	PA	Japan	2017-Jan-15	A/KANAGAWA/AC1621/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909613	NA	Japan	2017-Jan-15	A/KANAGAWA/AC1621/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909614	HA	Japan	2017-Jan-15	A/KANAGAWA/AC1621/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909595	PB2	Japan	2017-Jan-14	A/KANAGAWA/AC1619/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909596	PB1	Japan	2017-Jan-14	A/KANAGAWA/AC1619/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909591	NP	Japan	2017-Jan-14	A/KANAGAWA/AC1619/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909592	NS	Japan	2017-Jan-14	A/KANAGAWA/AC1619/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909593	MP	Japan	2017-Jan-14	A/KANAGAWA/AC1619/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909594	PA	Japan	2017-Jan-14	A/KANAGAWA/AC1619/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909597	NA	Japan	2017-Jan-14	A/KANAGAWA/AC1619/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909598	HA	Japan	2017-Jan-14	A/KANAGAWA/AC1619/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909579	PB2	Japan	2017-Jan-16	A/TOKYO/EH1606/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909580	PB1	Japan	2017-Jan-16	A/TOKYO/EH1606/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909575	NP	Japan	2017-Jan-16	A/TOKYO/EH1606/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909576	NS	Japan	2017-Jan-16	A/TOKYO/EH1606/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909577	MP	Japan	2017-Jan-16	A/TOKYO/EH1606/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909578	PA	Japan	2017-Jan-16	A/TOKYO/EH1606/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909581	NA	Japan	2017-Jan-16	A/TOKYO/EH1606/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI909582	HA	Japan	2017-Jan-16	A/TOKYO/EH1606/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI907341	HA	Netherlands	2017-Jan-24	A/Netherlands/1090/2017	National Institute for Public Health and the Environment (RIVM)	National Institute for Public Health and the Environment (RIVM)	"A.Meijer, P.Overduin"
EPI959370	NP	Netherlands	2017-Jan-24	A/Netherlands/1090/2017	National Institute for Public Health and the Environment (RIVM)	National Institute for Public Health and the Environment (RIVM)	"A.Meijer, P.Overduin"
EPI959371	NS	Netherlands	2017-Jan-24	A/Netherlands/1090/2017	National Institute for Public Health and the Environment (RIVM)	National Institute for Public Health and the Environment (RIVM)	"A.Meijer, P.Overduin"
EPI959372	MP	Netherlands	2017-Jan-24	A/Netherlands/1090/2017	National Institute for Public Health and the Environment (RIVM)	National Institute for Public Health and the Environment (RIVM)	"A.Meijer, P.Overduin"
EPI959373	PA	Netherlands	2017-Jan-24	A/Netherlands/1090/2017	National Institute for Public Health and the Environment (RIVM)	National Institute for Public Health and the Environment (RIVM)	"A.Meijer, P.Overduin"
EPI959374	PB2	Netherlands	2017-Jan-24	A/Netherlands/1090/2017	National Institute for Public Health and the Environment (RIVM)	National Institute for Public Health and the Environment (RIVM)	"A.Meijer, P.Overduin"
EPI959375	PB1	Netherlands	2017-Jan-24	A/Netherlands/1090/2017	National Institute for Public Health and the Environment (RIVM)	National Institute for Public Health and the Environment (RIVM)	"A.Meijer, P.Overduin"
EPI959376	NA	Netherlands	2017-Jan-24	A/Netherlands/1090/2017	National Institute for Public Health and the Environment (RIVM)	National Institute for Public Health and the Environment (RIVM)	"A.Meijer, P.Overduin"
EPI907340	HA	Netherlands	2017-Jan-20	A/Netherlands/1089/2017	National Institute for Public Health and the Environment (RIVM)	National Institute for Public Health and the Environment (RIVM)	"A.Meijer, P.Overduin"
EPI959363	NP	Netherlands	2017-Jan-20	A/Netherlands/1089/2017	National Institute for Public Health and the Environment (RIVM)	National Institute for Public Health and the Environment (RIVM)	"A.Meijer, P.Overduin"
EPI959364	NS	Netherlands	2017-Jan-20	A/Netherlands/1089/2017	National Institute for Public Health and the Environment (RIVM)	National Institute for Public Health and the Environment (RIVM)	"A.Meijer, P.Overduin"
EPI959365	MP	Netherlands	2017-Jan-20	A/Netherlands/1089/2017	National Institute for Public Health and the Environment (RIVM)	National Institute for Public Health and the Environment (RIVM)	"A.Meijer, P.Overduin"
EPI959366	PA	Netherlands	2017-Jan-20	A/Netherlands/1089/2017	National Institute for Public Health and the Environment (RIVM)	National Institute for Public Health and the Environment (RIVM)	"A.Meijer, P.Overduin"
EPI959367	PB2	Netherlands	2017-Jan-20	A/Netherlands/1089/2017	National Institute for Public Health and the Environment (RIVM)	National Institute for Public Health and the Environment (RIVM)	"A.Meijer, P.Overduin"
EPI959368	PB1	Netherlands	2017-Jan-20	A/Netherlands/1089/2017	National Institute for Public Health and the Environment (RIVM)	National Institute for Public Health and the Environment (RIVM)	"A.Meijer, P.Overduin"
EPI959369	NA	Netherlands	2017-Jan-20	A/Netherlands/1089/2017	National Institute for Public Health and the Environment (RIVM)	National Institute for Public Health and the Environment (RIVM)	"A.Meijer, P.Overduin"
EPI904171	PB2	Japan	2017-Jan-10	A/KANAGAWA/IC1609/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI904172	PB1	Japan	2017-Jan-10	A/KANAGAWA/IC1609/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI904167	NP	Japan	2017-Jan-10	A/KANAGAWA/IC1609/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI904168	NS	Japan	2017-Jan-10	A/KANAGAWA/IC1609/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI904169	MP	Japan	2017-Jan-10	A/KANAGAWA/IC1609/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI904170	PA	Japan	2017-Jan-10	A/KANAGAWA/IC1609/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI904173	NA	Japan	2017-Jan-10	A/KANAGAWA/IC1609/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI904174	HA	Japan	2017-Jan-10	A/KANAGAWA/IC1609/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI904163	PB2	Japan	2017-Jan-07	A/KANAGAWA/IC1608/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI904164	PB1	Japan	2017-Jan-07	A/KANAGAWA/IC1608/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI904159	NP	Japan	2017-Jan-07	A/KANAGAWA/IC1608/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI904160	NS	Japan	2017-Jan-07	A/KANAGAWA/IC1608/2017	National Institute of Infectious Diseases (NIID)	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
