"We acknowledge the authors, originating and submitting laboratories of the sequences from GISAIDÕs EpiFluª Database on which this research is based. The list is detailed below."							
All submitters of data may be contacted directly via the GISAID website www.gisaid.org							
Segment ID	Segment	Country	Collection date	Isolate name	Originating Lab	Submitting Lab	Authors
EPI900019	MP	United States	2016-Oct-27	A/North Carolina/58/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900014	NA	United States	2016-Oct-27	A/North Carolina/58/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900681	MP	United States	2016-Sep-24	A/Hawaii/81/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900684	PA	United States	2016-Sep-24	A/Hawaii/81/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900685	NS	United States	2016-Sep-24	A/Hawaii/81/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900167	NP	United States	2016-Sep-24	A/Hawaii/81/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900250	PB1	United States	2016-Sep-24	A/Hawaii/81/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900252	PB2	United States	2016-Sep-24	A/Hawaii/81/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI899966	NA	United States	2016-Sep-24	A/Hawaii/81/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI899967	HA	United States	2016-Sep-24	A/Hawaii/81/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922523	PB2	United States	2016-Sep-24	A/Hawaii/81/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922524	PB1	United States	2016-Sep-24	A/Hawaii/81/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922525	PA	United States	2016-Sep-24	A/Hawaii/81/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922526	HA	United States	2016-Sep-24	A/Hawaii/81/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922527	NP	United States	2016-Sep-24	A/Hawaii/81/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922528	NA	United States	2016-Sep-24	A/Hawaii/81/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922529	MP	United States	2016-Sep-24	A/Hawaii/81/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922530	NS	United States	2016-Sep-24	A/Hawaii/81/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922708	PB1	United States	2016-Oct-07	A/Idaho/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922709	PA	United States	2016-Oct-07	A/Idaho/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922710	HA	United States	2016-Oct-07	A/Idaho/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922711	NP	United States	2016-Oct-07	A/Idaho/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922712	NA	United States	2016-Oct-07	A/Idaho/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922713	MP	United States	2016-Oct-07	A/Idaho/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922714	NS	United States	2016-Oct-07	A/Idaho/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900667	PA	United States	2016-Oct-07	A/Idaho/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI899951	PB1	United States	2016-Oct-07	A/Idaho/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI899952	NS	United States	2016-Oct-07	A/Idaho/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900691	PB2	United States	2016-Oct-07	A/Idaho/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI899962	NA	United States	2016-Oct-07	A/Idaho/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI899964	MP	United States	2016-Oct-07	A/Idaho/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI899971	NP	United States	2016-Oct-07	A/Idaho/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI899973	HA	United States	2016-Oct-07	A/Idaho/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI922707	PB2	United States	2016-Oct-07	A/Idaho/37/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900609	PA	United States	2016-Oct-17	A/California/140/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900611	NS	United States	2016-Oct-17	A/California/140/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI899947	NS	United States	2016-Oct-17	A/California/140/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI899959	PB1	United States	2016-Oct-17	A/California/140/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI899977	PB2	United States	2016-Oct-17	A/California/140/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900673	MP	United States	2016-Oct-17	A/California/140/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900674	HA	United States	2016-Oct-17	A/California/140/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900678	NP	United States	2016-Oct-17	A/California/140/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900690	PA	United States	2016-Oct-17	A/California/140/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900551	PB1	United States	2016-Oct-17	A/California/140/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900556	PB2	United States	2016-Oct-17	A/California/140/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900548	NP	United States	2016-Oct-17	A/California/140/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI900553	NA	United States	2016-Oct-17	A/California/140/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI899969	MP	United States	2016-Oct-17	A/California/140/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI899953	NA	United States	2016-Oct-17	A/California/140/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI899972	HA	United States	2016-Oct-17	A/California/140/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI899258	MP	Philippines	2016-Oct-17	A/Philippines/13/2016	Research Institute of Tropical Medicine	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M.; Iannello,P.; Sprirason,N.; Lau,H.; Kaye,M.; Komadina,N."
EPI899259	NA	Philippines	2016-Oct-17	A/Philippines/13/2016	Research Institute of Tropical Medicine	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M.; Iannello,P.; Sprirason,N.; Lau,H.; Kaye,M.; Komadina,N."
EPI899260	HA	Philippines	2016-Oct-17	A/Philippines/13/2016	Research Institute of Tropical Medicine	WHO Collaborating Centre for Reference and Research on Influenza	"Deng,Y-M.; Iannello,P.; Sprirason,N.; Lau,H.; Kaye,M.; Komadina,N."
EPI897171	HA	United States	2016-Aug-02	A/New Jersey/NHRC_93422/2016		Other Database Import	"Sitz,C.R.; Thammavong,H.L.; Balansay-Ames,M.S.; Hawksworth,A.W.; Myers,C.A."
EPI897223	NA	United States	2016-Aug-02	A/New Jersey/NHRC_93422/2016		Other Database Import	"Sitz,C.R.; Thammavong,H.L.; Balansay-Ames,M.S.; Hawksworth,A.W.; Myers,C.A."
EPI897271	MP	United States	2016-Aug-02	A/New Jersey/NHRC_93422/2016		Other Database Import	"Sitz,C.R.; Thammavong,H.L.; Balansay-Ames,M.S.; Hawksworth,A.W.; Myers,C.A."
EPI896972	PA	Canada	2016-Oct-02	A/Alberta/RV3130/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896974	PB2	Canada	2016-Oct-02	A/Alberta/RV3130/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896975	PB1	Canada	2016-Oct-02	A/Alberta/RV3130/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896969	NP	Canada	2016-Oct-02	A/Alberta/RV3130/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896970	NS	Canada	2016-Oct-02	A/Alberta/RV3130/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896971	MP	Canada	2016-Oct-02	A/Alberta/RV3130/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896976	NA	Canada	2016-Oct-02	A/Alberta/RV3130/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896977	HA	Canada	2016-Oct-02	A/Alberta/RV3130/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896956	PA	Canada	2016-Oct-04	A/Alberta/RV3112/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896957	PB2	Canada	2016-Oct-04	A/Alberta/RV3112/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896958	PB1	Canada	2016-Oct-04	A/Alberta/RV3112/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896953	NP	Canada	2016-Oct-04	A/Alberta/RV3112/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896954	NS	Canada	2016-Oct-04	A/Alberta/RV3112/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896955	MP	Canada	2016-Oct-04	A/Alberta/RV3112/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896959	NA	Canada	2016-Oct-04	A/Alberta/RV3112/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896960	HA	Canada	2016-Oct-04	A/Alberta/RV3112/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896948	PA	Canada	2016-Sep-27	A/Alberta/RV3100/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896949	PB2	Canada	2016-Sep-27	A/Alberta/RV3100/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896950	PB1	Canada	2016-Sep-27	A/Alberta/RV3100/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896945	NP	Canada	2016-Sep-27	A/Alberta/RV3100/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896946	NS	Canada	2016-Sep-27	A/Alberta/RV3100/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896947	MP	Canada	2016-Sep-27	A/Alberta/RV3100/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896951	NA	Canada	2016-Sep-27	A/Alberta/RV3100/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896952	HA	Canada	2016-Sep-27	A/Alberta/RV3100/2016	"National Microbiology Laboratory, Health Canada"	Centers for Disease Control and Prevention	
EPI896916	PA	Philippines	2016-Oct-24	A/Philippines/0687/2016	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI896917	PB2	Philippines	2016-Oct-24	A/Philippines/0687/2016	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI896918	PB1	Philippines	2016-Oct-24	A/Philippines/0687/2016	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI896913	NP	Philippines	2016-Oct-24	A/Philippines/0687/2016	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI896914	NS	Philippines	2016-Oct-24	A/Philippines/0687/2016	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI896915	MP	Philippines	2016-Oct-24	A/Philippines/0687/2016	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI896919	NA	Philippines	2016-Oct-24	A/Philippines/0687/2016	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI896920	HA	Philippines	2016-Oct-24	A/Philippines/0687/2016	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI896909	PA	Philippines	2016-Oct-24	A/Philippines/0685/2016	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI896910	PB2	Philippines	2016-Oct-24	A/Philippines/0685/2016	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI896906	NP	Philippines	2016-Oct-24	A/Philippines/0685/2016	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI896907	NS	Philippines	2016-Oct-24	A/Philippines/0685/2016	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI896908	MP	Philippines	2016-Oct-24	A/Philippines/0685/2016	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI896911	NA	Philippines	2016-Oct-24	A/Philippines/0685/2016	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI896912	HA	Philippines	2016-Oct-24	A/Philippines/0685/2016	"Research Institute for Tropical Medicine, Virology Department"	Centers for Disease Control and Prevention	
EPI896732	PA	"Lao, People's Democratic Republic"	2016-Oct-06	A/Laos/3223/2016	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI896734	PB2	"Lao, People's Democratic Republic"	2016-Oct-06	A/Laos/3223/2016	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI896735	PB1	"Lao, People's Democratic Republic"	2016-Oct-06	A/Laos/3223/2016	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI896729	NP	"Lao, People's Democratic Republic"	2016-Oct-06	A/Laos/3223/2016	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI896730	NS	"Lao, People's Democratic Republic"	2016-Oct-06	A/Laos/3223/2016	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI896731	MP	"Lao, People's Democratic Republic"	2016-Oct-06	A/Laos/3223/2016	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI896736	NA	"Lao, People's Democratic Republic"	2016-Oct-06	A/Laos/3223/2016	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI896738	HA	"Lao, People's Democratic Republic"	2016-Oct-06	A/Laos/3223/2016	National Center for Laboratory and Epidemiology	Centers for Disease Control and Prevention	
EPI896689	PA	New Zealand	2016-Oct-05	A/New Zealand/2369/2016	Institute of Environmental Science & Research	Centers for Disease Control and Prevention	
EPI896690	PB2	New Zealand	2016-Oct-05	A/New Zealand/2369/2016	Institute of Environmental Science & Research	Centers for Disease Control and Prevention	
EPI896692	PB1	New Zealand	2016-Oct-05	A/New Zealand/2369/2016	Institute of Environmental Science & Research	Centers for Disease Control and Prevention	
EPI896685	NP	New Zealand	2016-Oct-05	A/New Zealand/2369/2016	Institute of Environmental Science & Research	Centers for Disease Control and Prevention	
EPI896687	NS	New Zealand	2016-Oct-05	A/New Zealand/2369/2016	Institute of Environmental Science & Research	Centers for Disease Control and Prevention	
EPI896688	MP	New Zealand	2016-Oct-05	A/New Zealand/2369/2016	Institute of Environmental Science & Research	Centers for Disease Control and Prevention	
EPI896693	NA	New Zealand	2016-Oct-05	A/New Zealand/2369/2016	Institute of Environmental Science & Research	Centers for Disease Control and Prevention	
EPI896695	HA	New Zealand	2016-Oct-05	A/New Zealand/2369/2016	Institute of Environmental Science & Research	Centers for Disease Control and Prevention	
EPI896674	NP	Brazil	2016-Sep-11	A/Brazil/0809/2016	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI896676	NS	Brazil	2016-Sep-11	A/Brazil/0809/2016	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI896677	MP	Brazil	2016-Sep-11	A/Brazil/0809/2016	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI896678	PA	Brazil	2016-Sep-11	A/Brazil/0809/2016	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI896679	PB2	Brazil	2016-Sep-11	A/Brazil/0809/2016	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI896681	PB1	Brazil	2016-Sep-11	A/Brazil/0809/2016	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI896682	NA	Brazil	2016-Sep-11	A/Brazil/0809/2016	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI896684	HA	Brazil	2016-Sep-11	A/Brazil/0809/2016	Instituto Adolfo Lutz	Centers for Disease Control and Prevention	
EPI894921	PB1	United States	2016-Oct-17	A/North Carolina/57/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894922	PA	United States	2016-Oct-17	A/North Carolina/57/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894923	HA	United States	2016-Oct-17	A/North Carolina/57/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894926	MP	United States	2016-Oct-17	A/North Carolina/57/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894927	NS	United States	2016-Oct-17	A/North Carolina/57/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894920	PB2	United States	2016-Oct-17	A/North Carolina/57/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894924	NP	United States	2016-Oct-17	A/North Carolina/57/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894925	NA	United States	2016-Oct-17	A/North Carolina/57/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894912	PB2	United States	2016-Sep-26	A/North Carolina/56/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894913	PB1	United States	2016-Sep-26	A/North Carolina/56/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894914	PA	United States	2016-Sep-26	A/North Carolina/56/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894915	HA	United States	2016-Sep-26	A/North Carolina/56/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894916	NP	United States	2016-Sep-26	A/North Carolina/56/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894917	NA	United States	2016-Sep-26	A/North Carolina/56/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894918	MP	United States	2016-Sep-26	A/North Carolina/56/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894919	NS	United States	2016-Sep-26	A/North Carolina/56/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894896	PB2	United States	2016-Oct-03	A/Florida/82/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894897	PB1	United States	2016-Oct-03	A/Florida/82/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894898	PA	United States	2016-Oct-03	A/Florida/82/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894899	HA	United States	2016-Oct-03	A/Florida/82/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894900	NP	United States	2016-Oct-03	A/Florida/82/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894901	NA	United States	2016-Oct-03	A/Florida/82/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894902	MP	United States	2016-Oct-03	A/Florida/82/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894903	NS	United States	2016-Oct-03	A/Florida/82/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894848	PB2	United States	2016-Sep-12	A/Maine/21/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894849	PB1	United States	2016-Sep-12	A/Maine/21/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894850	PA	United States	2016-Sep-12	A/Maine/21/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894851	HA	United States	2016-Sep-12	A/Maine/21/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894852	NP	United States	2016-Sep-12	A/Maine/21/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894853	NA	United States	2016-Sep-12	A/Maine/21/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894854	MP	United States	2016-Sep-12	A/Maine/21/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894855	NS	United States	2016-Sep-12	A/Maine/21/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894840	PB2	United States	2016-Sep-13	A/Rhode Island/29/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894841	PB1	United States	2016-Sep-13	A/Rhode Island/29/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894842	PA	United States	2016-Sep-13	A/Rhode Island/29/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894843	HA	United States	2016-Sep-13	A/Rhode Island/29/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894844	NP	United States	2016-Sep-13	A/Rhode Island/29/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894845	NA	United States	2016-Sep-13	A/Rhode Island/29/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894846	MP	United States	2016-Sep-13	A/Rhode Island/29/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894847	NS	United States	2016-Sep-13	A/Rhode Island/29/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894824	PB2	United States	2016-Sep-13	A/Rhode Island/27/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894825	PB1	United States	2016-Sep-13	A/Rhode Island/27/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894826	PA	United States	2016-Sep-13	A/Rhode Island/27/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894827	HA	United States	2016-Sep-13	A/Rhode Island/27/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894828	NP	United States	2016-Sep-13	A/Rhode Island/27/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894829	NA	United States	2016-Sep-13	A/Rhode Island/27/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI894830	MP	United States	2016-Sep-13	A/Rhode Island/27/2016		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
